id,title,houseIcon,dealDate,totalPrice,positionIcon,source,unitPrice,dealHouseTxt
12633,远大园六区 4室2厅 202.62平米,东南 西北 | 精装 | 有电梯,2017.01.17,2000,高楼层(共16层) 2000年建塔楼,链家成交,99009,1036
12634,永泰东里 1室1厅 52.53平米,南 | 简装 | 无电梯,2017.01.17,355,顶层(共6层) 2000年建板楼,链家成交,68269,443
12635,怡清园 1室1厅 57.37平米,南 | 精装 | 无电梯,2017.01.17,370,顶层(共6层) 2003年建板楼,链家成交,64912,703
12636,燕北园 1室1厅 41.6平米,南 | 简装 | 无电梯,2017.01.17,362,顶层(共6层) 1995年建板楼,链家成交,88292,1113
12637,烟树园 1室1厅 54.57平米,西 北 | 简装 | 有电梯,2017.01.17,590,中楼层(共11层) 2003年建塔楼,链家成交,109259,3000
12639,电信小区 1室0厅 41.1平米,南 | 精装 | 无电梯,2017.01.16,335,低楼层(共6层) 1987年建板楼,链家成交,81707,999
12640,稻香园 2室1厅 86.7平米,东北 | 精装 | 有电梯,2017.01.16,830,高楼层(共16层) 1992年建板塔结合,链家成交,96511,1013
12641,定慧福里 1室0厅 52平米,东 | 精装 | 有电梯,2017.01.16,260,中楼层(共19层) 2009年建塔楼,链家成交,50000,3000
12642,龙湖唐宁one 1室0厅 51.6平米,南 | 精装 | 有电梯,2017.01.15,450,高楼层(共10层) 2011年建板楼,链家成交,88235,3000
12644,东馨园 3室1厅 68.27平米,南 北 | 精装 | 无电梯,2017.01.15,438,顶层(共6层) 1998年建板楼,链家成交,64411,3000
12645,毛纺厂西小区 3室1厅 76.9平米,南 西 北 | 简装 | 无电梯,2017.01.15,500,中楼层(共4层) 1992年建板楼,链家成交,65789,3000
12646,黄庄小区 2室1厅 53.4平米,西南 | 精装 | 无电梯,2017.01.14,710,中楼层(共6层) 1981年建板楼,链家成交,133962,548
12647,今典花园 1室1厅 55.75平米,东 | 精装 | 有电梯,2017.01.14,502,低楼层(共26层) 1999年建塔楼,链家成交,91272,3000
12648,红联北村 3室1厅 83.8平米,西南 | 精装 | 有电梯,2017.01.14,730,低楼层(共16层) 1990年建塔楼,链家成交,87951,3000
12649,金尚嘉园 1室1厅 57.6平米,东 | 精装 | 有电梯,2017.01.14,690,低楼层(共18层) 2007年建板塔结合,链家成交,121052,580
12651,景宜里 3室2厅 119.24平米,南 北 | 精装 | 有电梯,2017.01.13,867,低楼层(共9层) 2004年建板楼,链家成交,72857,3000
12652,恩济里小区 2室1厅 40.06平米,南 北 | 精装 | 无电梯,2017.01.13,378,顶层(共6层) 1995年建板楼,链家成交,94500,1130
12653,自由度 2室1厅 108.18平米,西南 | 精装 | 有电梯,2017.01.13,680,中楼层(共8层) 2002年建板塔结合,链家成交,62962,3000
12654,富力桃园C区 3室1厅 138.73平米,南 北 | 精装 | 有电梯,2017.01.13,860,顶层(共20层) 2009年建板塔结合,链家成交,62318,3000
12655,兰德华庭 1室1厅 57.47平米,南 | 简装 | 有电梯,2017.01.11,438,高楼层(共13层) 2004年建板塔结合,链家成交,76842,3000
12656,北洼东里 2室1厅 70.9平米,南 西 | 简装 | 有电梯,2017.01.11,610,低楼层(共18层) 1998年建塔楼,链家成交,87142,1157
12657,钻河公馆 1室0厅 57平米,西 | 其他 | 有电梯,2017.01.11,290,中楼层(共14层) 2010年建板塔结合,链家成交,50877,514
12658,富力桃园C区 2室2厅 90.65平米,南 | 精装 | 有电梯,2017.01.11,570,中楼层(共21层) 2009年建板塔结合,链家成交,63333,3000
12659,长银大厦 1室0厅 85.02平米,东 南 | 精装 | 有电梯,2017.01.11,290,中楼层(共14层) 2004年建塔楼,链家成交,34117,885
12660,保利西山林语 2室1厅 90.95平米,南 北 | 精装 | 有电梯,2017.01.10,550,低楼层(共8层) 2010年建板塔结合,链家成交,61111,3000
12662,北京印象 3室2厅 193.21平米,东 南 | 其他 | 有电梯,2017.01.10,1350,中楼层(共15层) 2003年建板塔结合,链家成交,69948,3000
12664,双榆树北里 1室1厅 36.6平米,南 | 精装 | 无电梯,2017.01.09,400,中楼层(共6层) 1985年建板楼,链家成交,111111,797
12665,西山壹号院 4室2厅 436.25平米,南 北 | 毛坯 | 有电梯,2017.01.09,2500,底层(共6层) 2011年建板楼,链家成交,57339,3000
12666,石油大院 1室1厅 46平米,北 | 精装 | 有电梯,2017.01.09,398,中楼层(共16层) 1992年建塔楼,链家成交,86521,674
12667,二里庄小区 1室1厅 42.7平米,东南 | 精装 | 有电梯,2017.01.08,400,中楼层(共18层) 1994年建塔楼,链家成交,95238,3000
12668,藤花紫院 3室2厅 154平米,南 | 简装 | 有电梯,2017.01.08,1550,高楼层(共11层) 2010年建板塔结合,链家成交,100649,1038
12669,永定华庭 1室2厅 69.38平米,南 北 | 其他 | 有电梯,2017.01.08,590,顶层(共11层) 2012年建板楼,链家成交,85507,3000
12670,大河庄苑 2室2厅 118.17平米,东南 | 精装 | 有电梯,2017.01.08,1200,中楼层(共16层) 2005年建塔楼,链家成交,101694,897
12671,太月园 3室1厅 134.95平米,西北 | 简装 | 有电梯,2017.01.08,800,低楼层(共26层) 1999年建塔楼,链家成交,59701,780
12672,国海广场 1室1厅 83.37平米,东 | 精装 | 有电梯,2017.01.07,505,高楼层(共27层) 2008年建塔楼,链家成交,60843,3000
12673,宝盛里 3室2厅 115.7平米,南 北 | 精装 | 无电梯,2017.01.07,650,顶层(共6层) 2000年建板楼,链家成交,56521,3000
12675,国海广场 1室1厅 79.96平米,东 | 精装 | 有电梯,2017.01.06,485,高楼层(共27层) 2008年建塔楼,链家成交,61392,132
12676,定慧福里 1室0厅 64平米,北 | 精装 | 有电梯,2017.01.05,256,低楼层(共19层) 2009年建塔楼,链家成交,40000,688
12677,西王庄小区 2室1厅 57.2平米,南 | 精装 | 无电梯,2017.01.05,535,低楼层(共6层) 1987年建板楼,链家成交,93859,768
12678,智学苑 3室2厅 127平米,东南 | 精装 | 有电梯,2017.01.05,650,中楼层(共24层) 2001年建塔楼,链家成交,51181,1117
12679,宝盛里 1室1厅 50平米,南 | 精装 | 无电梯,2017.01.05,333,高楼层(共6层) 2000年建板楼,链家成交,66600,3000
12680,科育小区 3室0厅 67平米,南 西 北 | 精装 | 无电梯,2017.01.04,780,底层(共5层) 1981年建板楼,链家成交,116417,818
12684,立方庭 1室1厅 42.59平米,西 | 精装 | 有电梯,2017.01.03,475,高楼层(共10层) 2006年建板塔结合,链家成交,113095,769
12685,塔院小区 3室1厅 81.1平米,西南 | 精装 | 有电梯,2017.01.03,780,中楼层(共18层) 1988年建塔楼,链家成交,96296,3000
12686,亮甲店小区 1室1厅 46.1平米,西 | 简装 | 无电梯,2017.01.03,318,顶层(共7层) 1998年建板楼,链家成交,69130,281
12687,竹园 2室1厅 70.08平米,南 北 | 简装 | 无电梯,2017.01.02,480,高楼层(共6层) 1995年建板楼,链家成交,68571,3000
12688,皂君东里 2室1厅 57.24平米,南 北 | 精装 | 无电梯,2017.01.01,512,高楼层(共6层) 1994年建板楼,链家成交,89824,1110
12689,清缘东里 2室1厅 72.43平米,东南 | 其他 | 有电梯,2017.01.01,520,中楼层(共10层) 2004年建板楼,链家成交,72222,1151
12690,昌运宫 3室1厅 72.6平米,东 北 | 精装 | 有电梯,2017.01.01,558,低楼层(共17层) 1984年建塔楼,链家成交,77500,951
12691,观澳园 1室0厅 45平米,南 | 精装 | 无电梯,2016.12.31,370,中楼层(共5层) 2005年建板楼,链家成交,82222,3000
12692,龙翔路小区 1室1厅 42.38平米,东 西 | 简装 | 无电梯,2016.12.31,360,低楼层(共6层) 1997年建板楼,链家成交,85714,765
12694,金澳国际 1室0厅 55.68平米,西南 | 精装 | 有电梯,2016.12.31,268,低楼层(共30层) 2010年建塔楼,链家成交,48727,3000
12695,志强北园 2室1厅 50.7平米,南 | 精装 | 无电梯,2016.12.31,430,顶层(共5层) 1982年建板楼,链家成交,86000,1105
12696,铁东小区 2室1厅 61平米,东南 | 精装 | 有电梯,2016.12.31,550,中楼层(共16层) 1992年建塔楼,链家成交,90163,923
12697,展春园 1室1厅 45.1平米,东 西 | 简装 | 无电梯,2016.12.31,380,中楼层(共6层) 1992年建板楼,链家成交,84444,1128
12698,红杉国际公寓 1室0厅 56.48平米,东 | 精装 | 有电梯,2016.12.31,380,中楼层(共19层) 2011年建板塔结合,链家成交,67857,234
12699,海淀九号 1室1厅 66平米,东 | 精装 | 有电梯,2016.12.31,485,高楼层(共35层) 2013年建塔楼,链家成交,73484,3000
12700,保利海德公园 1室0厅 55.79平米,东南 | 毛坯 | 有电梯,2016.12.31,620,中楼层(共10层) 2016年建塔楼,链家成交,112727,177
12701,宝盛里 1室1厅 52.3平米,南 | 精装 | 无电梯,2016.12.30,385,高楼层(共6层) 2002年建板楼,链家成交,74038,3000
12702,永泰东里 2室1厅 57.7平米,东 西 | 精装 | 无电梯,2016.12.30,370,中楼层(共6层) 1998年建板楼,链家成交,64912,977
12703,门头馨村 2室1厅 71.61平米,南 北 | 其他 | 无电梯,2016.12.30,395,底层(共4层) 2005年建板楼,链家成交,55633,3000
12704,定慧福里 2室1厅 97.29平米,南 北 | 精装 | 有电梯,2016.12.29,730,低楼层(共17层) 2009年建板塔结合,链家成交,75257,610
12705,上林溪 1室1厅 44.37平米,南 | 精装 | 有电梯,2016.12.29,395,低楼层(共9层) 2010年建板楼,链家成交,89772,3000
12707,百旺家苑 2室2厅 99.19平米,南 北 | 精装 | 无电梯,2016.12.29,875,顶层(共5层) 2003年建板楼,链家成交,88383,488
12708,晨月园 2室1厅 89.21平米,西南 | 简装 | 有电梯,2016.12.29,790,低楼层(共17层) 2007年建塔楼,链家成交,88764,1107
12709,车道沟南里 3室1厅 75.6平米,东北 | 其他 | 有电梯,2016.12.28,600,中楼层(共17层) 1992年建塔楼,链家成交,80000,3000
12710,西山国际城 1室1厅 33.31平米,东 | 其他 | 有电梯,2016.12.28,215,顶层(共6层) 2010年建板塔结合,链家成交,65151,3000
12711,立方庭 2室1厅 73.51平米,南 北 | 精装 | 有电梯,2016.12.28,645,高楼层(共10层) 2006年建板塔结合,链家成交,88356,769
12712,燕清源 2室1厅 112.93平米,南 北 | 精装 | 有电梯,2016.12.28,730,中楼层(共28层) 2005年建板塔结合,链家成交,65178,3000
12713,志新村 2室1厅 62.9平米,东南 | 其他 | 有电梯,2016.12.28,490,中楼层(共18层) 1990年建塔楼,链家成交,79032,3000
12714,玉海园二里 2室1厅 72.56平米,南 北 | 精装 | 无电梯,2016.12.28,510,低楼层(共6层) 1997年建板楼,链家成交,70833,3000
12715,金澳国际 1室0厅 53.34平米,东 | 精装 | 有电梯,2016.12.27,275,低楼层(共30层) 2010年建塔楼,链家成交,51886,768
12716,西郊宾馆 2室1厅 62.3平米,南 北 | 精装 | 无电梯,2016.12.27,510,中楼层(共6层) 1985年建板楼,链家成交,82258,756
12717,华鸿家园 2室2厅 97平米,南 北 | 精装 | 有电梯,2016.12.27,620,中楼层(共5层) 板楼,链家成交,63917,3000
12718,上林溪 3室2厅 107.54平米,南 北 | 精装 | 有电梯,2016.12.27,809,高楼层(共10层) 2010年建板楼,链家成交,75607,3000
12719,京泉馨苑 5室3厅 172平米,南 北 | 其他 | 无电梯,2016.12.27,810,顶层(共5层) 2005年建板楼,链家成交,47093,3000
12720,永泰东里 2室1厅 57.72平米,南 北 | 简装 | 无电梯,2016.12.26,368,顶层(共6层) 1998年建板楼,链家成交,64561,1129
12721,定慧北里 2室1厅 55.67平米,东 南 西 | 精装 | 无电梯,2016.12.26,440,底层(共6层) 1996年建板楼,链家成交,80000,1134
12722,小南庄社区 1室1厅 57.52平米,南 北 | 简装 | 无电梯,2016.12.26,345,地下室(共6层) 1995年建板楼,链家成交,60526,1113
12723,西木小区 1室1厅 42.6平米,南 | 精装 | 无电梯,2016.12.25,320,低楼层(共6层) 1992年建板楼,链家成交,76190,332
12724,永泰东里 2室1厅 58.2平米,南 北 | 简装 | 无电梯,2016.12.25,375,高楼层(共6层) 1998年建板楼,链家成交,64655,980
12725,铁东小区 1室1厅 41.1平米,南 北 | 精装 | 无电梯,2016.12.25,360,中楼层(共6层) 1990年建板楼,链家成交,87804,1199
12726,卫生部小区 2室1厅 54.55平米,东 西 北 | 简装 | 有电梯,2016.12.25,500,低楼层(共16层) 1990年建塔楼,链家成交,92592,1123
12727,永泰园 2室1厅 61.8平米,南 北 | 简装 | 无电梯,2016.12.24,450,中楼层(共6层) 1995年建板楼,链家成交,73770,822
12729,满庭芳园 2室1厅 87.4平米,西南 | 简装 | 有电梯,2016.12.24,830,低楼层(共24层) 1999年建塔楼,链家成交,95402,966
12730,玉海园二里 2室1厅 99.7平米,东 南 北 | 简装 | 有电梯,2016.12.23,578,中楼层(共11层) 1999年建板塔结合,链家成交,58383,3000
12731,保利西山林语 3室1厅 95.52平米,东 南 | 精装 | 有电梯,2016.12.22,620,中楼层(共8层) 2011年建板塔结合,链家成交,65263,3000
12733,竹园 2室1厅 58平米,南 北 | 简装 | 无电梯,2016.12.22,425,低楼层(共6层) 1995年建板楼,链家成交,73275,3000
12734,定慧福里 1室0厅 59.19平米,东 | 精装 | 有电梯,2016.12.22,278,顶层(共19层) 2009年建塔楼,链家成交,47118,501
12735,主语家园 2室2厅 124.73平米,西南 | 精装 | 有电梯,2016.12.21,1300,中楼层(共18层) 2007年建塔楼,链家成交,104838,167
12736,苗圃宿舍家属楼 2室1厅 53.93平米,东 南 | 简装 | 无电梯,2016.12.21,408,高楼层(共6层) 1990年建板楼,链家成交,76981,3000
12737,莱圳家园 1室1厅 53平米,南 | 精装 | 有电梯,2016.12.21,405,高楼层(共18层) 2007年建板楼,链家成交,76415,3000
12738,劳动关系学院 2室1厅 65.3平米,南 北 | 精装 | 无电梯,2016.12.21,610,高楼层(共6层) 1987年建板楼,链家成交,93846,762
12739,莱圳家园 2室1厅 93.24平米,南 北 | 精装 | 有电梯,2016.12.21,715,高楼层(共18层) 2007年建板楼,链家成交,76881,793
12740,美丽西园 2室2厅 81.9平米,南 北 | 精装 | 无电梯,2016.12.21,589,顶层(共6层) 1998年建板楼,链家成交,72716,691
12741,十一教工楼 2室1厅 88.69平米,西 | 简装 | 无电梯,2016.12.21,720,中楼层(共6层) 1988年建板楼,链家成交,81818,3000
12743,定慧北里 2室1厅 52.45平米,东 南 北 | 其他 | 无电梯,2016.12.20,420,中楼层(共5层) 1996年建板楼,链家成交,80769,1106
12744,高巢 1室0厅 41.01平米,东北 | 精装 | 有电梯,2016.12.20,278,低楼层(共15层) 2005年建塔楼,链家成交,67804,853
12745,车道沟南里 2室1厅 51.8平米,南 | 精装 | 有电梯,2016.12.20,480,高楼层(共21层) 1991年建塔楼,链家成交,94117,1125
12746,竹园 3室1厅 75平米,南 北 | 精装 | 无电梯,2016.12.19,568,底层(共6层) 1995年建板楼,链家成交,75733,3000
12747,富力桃园B区 2室1厅 94.36平米,东 西 | 精装 | 有电梯,2016.12.19,530,低楼层(共11层) 2007年建板楼,链家成交,56382,3000
12748,明光村小区 2室1厅 68平米,东北 | 精装 | 有电梯,2016.12.19,560,高楼层(共18层) 1990年建塔楼,链家成交,82352,3000
12749,西山华府 1室0厅 38.13平米,南 | 精装 | 无电梯,2016.12.19,390,底层(共6层) 2008年建板楼,链家成交,102631,1024
12752,华尔街观典 1室0厅 43.98平米,东南 | 其他 | 有电梯,2016.12.18,188,低楼层(共18层) 板塔结合,链家成交,43720,948
12753,东冉家园 2室1厅 54.3平米,东 | 精装 | 无电梯,2016.12.18,385,底层(共3层) 2000年建板塔结合,链家成交,71296,3000
12754,保利西山林语 1室1厅 46.03平米,西 | 精装 | 有电梯,2016.12.18,345,高楼层(共8层) 2011年建板塔结合,链家成交,75000,3000
12755,玉海园二里 2室1厅 61平米,南 北 | 简装 | 无电梯,2016.12.18,485,底层(共6层) 1997年建板楼,链家成交,79508,3000
12756,京泉馨苑 2室1厅 93.46平米,南 北 | 简装 | 无电梯,2016.12.17,620,中楼层(共5层) 2005年建板楼,链家成交,66666,3000
12757,双榆树东里 2室2厅 65.06平米,南 北 | 精装 | 有电梯,2016.12.17,600,高楼层(共12层) 1990年建板塔结合,链家成交,92307,735
12758,国海广场 1室1厅 95.68平米,东 | 精装 | 有电梯,2016.12.17,538,高楼层(共27层) 2008年建塔楼,链家成交,56631,132
12759,蓟门南里 1室1厅 39.37平米,南 | 精装 | 无电梯,2016.12.17,345,底层(共6层) 板楼,链家成交,88461,773
12760,保利西山林语 2室1厅 91.38平米,南 北 | 其他 | 有电梯,2016.12.17,570,中楼层(共8层) 2011年建板塔结合,链家成交,62637,3000
12761,索家坟 1室1厅 41.3平米,南 | 其他 | 无电梯,2016.12.16,335,高楼层(共6层) 1986年建板楼,链家成交,81707,3000
12762,魏公村小区 2室1厅 50.6平米,南 | 精装 | 无电梯,2016.12.16,470,顶层(共5层) 1984年建板楼,链家成交,94000,1075
12763,恩济里小区 2室1厅 67.37平米,南 北 | 简装 | 有电梯,2016.12.16,505,低楼层(共15层) 1995年建板塔结合,链家成交,75373,1085
12764,定慧福里 2室1厅 76.97平米,东 | 简装 | 有电梯,2016.12.15,590,中楼层(共17层) 2009年建板塔结合,链家成交,77631,610
12765,北无宿舍 2室1厅 63.6平米,南 北 | 精装 | 无电梯,2016.12.14,619,低楼层(共6层) 1995年建板楼,链家成交,98253,3000
12766,中国银行宿舍 3室1厅 96.1平米,南 北 | 简装 | 无电梯,2016.12.14,1050,低楼层(共6层) 1996年建板楼,链家成交,109375,3000
12767,建西苑中里 1室1厅 51.99平米,东 | 精装 | 无电梯,2016.12.14,365,顶层(共6层) 2000年建板楼,链家成交,71568,3000
12768,郦城三区 1室1厅 77.14平米,东北 | 精装 | 有电梯,2016.12.14,663,顶层(共12层) 2003年建板塔结合,链家成交,86103,3000
12769,富力桃园C区 1室1厅 61.25平米,西 北 | 精装 | 有电梯,2016.12.14,400,底层(共21层) 2009年建板塔结合,链家成交,65573,3000
12770,大件厂宿舍 3室1厅 64.5平米,南 北 | 简装 | 无电梯,2016.12.14,626,底层(共6层) 1986年建板楼,链家成交,97812,3000
12771,紫竹院小区 1室1厅 48.1平米,南 | 精装 | 有电梯,2016.12.13,398,中楼层(共16层) 塔楼,链家成交,82916,1187
12772,美丽西园 2室1厅 70.8平米,南 北 | 精装 | 无电梯,2016.12.13,590,底层(共6层) 2000年建板楼,链家成交,84285,973
12773,宝盛里 1室1厅 48.8平米,东 西 | 精装 | 无电梯,2016.12.13,340,中楼层(共5层) 2000年建板楼,链家成交,70833,3000
12774,华盛家园 2室1厅 88.1平米,西 | 精装 | 有电梯,2016.12.13,698,中楼层(共24层) 2001年建塔楼,链家成交,79318,978
12775,知本时代 1室0厅 45.05平米,北 | 精装 | 有电梯,2016.12.13,298,低楼层(共18层) 2004年建板塔结合,链家成交,66222,879
12776,永泰东里 1室1厅 47.12平米,南 | 简装 | 无电梯,2016.12.12,325,高楼层(共6层) 1997年建板楼,链家成交,69148,1101
